,Postal_Code,Population
9821,30473,7916
9822,30474,28597
9823,30475,100
9824,30477,1859
9825,30501,60987
9826,30504,36255
9827,30506,69929
9828,30507,17744
9829,30510,10105
9830,30511,8057
9831,30512,54361
9832,30513,6666
9833,30516,4151
9834,30517,19224
9835,30518,56520
9836,30519,70766
9837,30520,9446
9838,30521,10664
9839,30522,2970
9840,30523,20983
9841,30525,8491
9842,30527,10968
9843,30528,35959
9844,30529,23606
9845,30530,18366
9846,30531,7012
9847,30533,64226
9848,30534,70030
9849,30535,11808
9850,30536,21967
9851,30537,3287
9852,30538,3210
9853,30540,47220
9854,30541,2797
9855,30542,54369
9856,30543,6734
9857,30545,2575
9858,30546,17242
9859,30547,5458
9860,30548,17133
9861,30549,58981
9862,30552,2756
9863,30553,8801
9864,30554,5624
9865,30555,1258
9866,30557,12706
9867,30558,11984
9868,30559,11432
9869,30560,12014
9870,30562,3014
9871,30563,13837
9872,30564,11325
9873,30565,10345
9874,30566,17149
9875,30567,6573
9876,30568,4126
9877,30571,1747
9878,30572,1473
9879,30573,330
9880,30575,3629
9881,30576,4045
9882,30577,39321
9883,30581,197
9884,30582,7419
9885,30601,58236
9886,30602,5507
9887,30605,83049
9888,30606,44348
9889,30607,23278
9890,30609,3318
9891,30619,2320
9892,30620,13925
9893,30621,8546
9894,30622,27757
9895,30623,246
9896,30624,6731
9897,30625,4958
9898,30627,6142
9899,30628,12993
9900,30629,12265
9901,30630,6358
9902,30631,3065
9903,30633,13942
9904,30634,6282
9905,30635,35029
9906,30641,4928
9907,30642,28423
9908,30643,18079
9909,30646,11251
9910,30648,3619
9911,30650,30860
9912,30655,51694
9913,30656,39908
9914,30660,1132
9915,30662,13806
9916,30663,3657
9917,30664,39
9918,30665,131
9919,30666,18520
9920,30667,1031
9921,30668,1128
9922,30669,5151
9923,30673,19060
9924,30677,37388
9925,30678,3523
9926,30680,61815
9927,30683,7975
9928,30701,86725
9929,30705,58663
9930,30707,36515
9931,30708,769
9932,30710,6440
9933,30711,7310
9934,30720,68953
9935,30721,139790
9936,30725,4854
9937,30726,87
9938,30728,44348
9939,30730,2110
9940,30731,5263
9941,30733,5233
9942,30734,8720
9943,30735,12972
9944,30736,116162
9945,30738,8176
9946,30739,3132
9947,30740,9983
9948,30741,79399
9949,30742,9185
9950,30746,3328
9951,30747,27363
9952,30750,10836
9953,30751,192
9954,30752,10387
9955,30753,13583
9956,30755,21040
9957,30756,162
9958,30757,2106
9959,30802,10706
9960,30803,816
9961,30805,4461
9962,30807,102
9963,30808,5101
9964,30809,72193
9965,30810,1354
9966,30812,978
9967,30813,39737
9968,30814,9141
9969,30815,104711
9970,30816,2173
9971,30817,15842
9972,30818,1214
9973,30820,1956
9974,30821,1020
9975,30822,952
9976,30823,4678
9977,30824,30978
9978,30828,9630
9979,30830,31340
9980,30833,6590
9981,30901,43642
9982,30903,1503
9983,30904,15480
9984,30905,24004
9985,30906,66192
9986,30907,63252
9987,30909,111569
9988,30912,675
9989,31001,13033
9990,31002,7823
9991,31003,308
9992,31005,17225
9993,31006,10547
9994,31007,2266
9995,31008,38240
9996,31009,3233
9997,31011,1971
9998,31012,2527
9999,31014,28767
10000,31015,59184
10001,31016,1602
10002,31017,1204
10003,31018,4310
10004,31019,5123
10005,31020,6316
10006,31021,33834
10007,31022,2969
10008,31023,34159
10009,31024,43216
10010,31025,2500
10011,31027,27116
10012,31028,15500
10013,31029,17342
10014,31030,49746
10015,31031,11077
10016,31032,36483
10017,31033,5709
10018,31035,2849
10019,31036,33814
10020,31037,7331
10021,31038,2063
10022,31039,140
10023,31041,1553
10024,31042,4787
10025,31044,6090
10026,31045,162
10027,31046,7118
10028,31047,24414
10029,31049,3943
10030,31050,2554
10031,31051,396
10032,31052,23431
10033,31054,2836
10034,31055,12299
10035,31057,2434
10036,31058,3300
10037,31060,3156
10038,31061,93572
10039,31062,1378
10040,31063,9646
10041,31064,25638
10042,31065,1217
10043,31066,1911
10044,31067,222
10045,31068,12574
10046,31069,31933
10047,31070,1579
10048,31071,1890
10049,31072,3438
10050,31075,5703
10051,31076,4785
10052,31077,2131
10053,31078,9541
10054,31079,5444
10055,31081,414
10056,31082,22926
10057,31083,641
10058,31084,343
10059,31085,1175
10060,31087,25783
10061,31088,138378
10062,31089,12422
10063,31090,1567
10064,31091,8724
10065,31092,19547
10066,31093,14229
10067,31094,3043
10068,31096,15645
10069,31097,2745
10070,31098,6299
10071,31201,19358
10072,31204,69258
10073,31206,62728
10074,31207,2061
10075,31210,33378
10076,31211,27139
10077,31213,0
10078,31216,36110
10079,31217,40700
10080,31220,23157
10081,31301,4885
10082,31302,8378
10083,31303,2338
10084,31304,217
10085,31305,6839
10086,31307,1275
10087,31308,5489
10088,31309,3131
10089,31312,28573
10090,31313,69584
10091,31314,5148
10092,31315,17020
10093,31316,10983
10094,31318,409
10095,31320,19453
10096,31321,17036
10097,31322,44090
10098,31323,3806
10099,31324,14773
10100,31326,52664
10101,31327,144
10102,31328,6975
10103,31329,11445
10104,31331,8723
10105,31401,38594
10106,31404,52857
10107,31405,60003
10108,31406,72668
10109,31407,8293
10110,31408,17809
10111,31409,1091
10112,31410,54228
10113,31411,17364
10114,31415,7340
10115,31419,88182
10116,31501,32316
10117,31503,43524
10118,31510,16883
10119,31512,4839
10120,31513,28047
10121,31516,31207
10122,31518,1418
10123,31519,4170
10124,31520,62262
10125,31522,17753
10126,31523,21572
10127,31524,0
10128,31525,71735
10129,31527,1678
10130,31532,1248
10131,31533,10826
10132,31535,23348
10133,31537,26612
10134,31539,38262
10135,31542,6421
10136,31543,7540
10137,31544,2129
10138,31545,18634
10139,31546,8871
10140,31547,721
10141,31548,54565
10142,31549,1423
10143,31550,920
10144,31551,2631
10145,31552,2596
10146,31553,5739
10147,31554,8573
10148,31555,7154
10149,31556,147
10150,31557,7652
10151,31558,53858
10152,31560,3268
10153,31561,503
10154,31562,5546
10155,31563,3438
10156,31565,4104
10157,31566,9016
10158,31567,2152
10159,31568,2231
10160,31569,4274
10161,31601,35671
10162,31602,76726
10163,31605,31971
10164,31606,6030
10165,31620,22334
10166,31622,5483
10167,31623,206
10168,31624,2737
10169,31625,1291
10170,31626,7246
10171,31627,508
10172,31629,2265
10173,31630,499
10174,31631,884
10175,31632,6003
10176,31634,16157
10177,31635,11180
10178,31636,11370
10179,31637,3503
10180,31638,1616
10181,31639,22225
10182,31641,5045
10183,31642,8101
10184,31643,22889
10185,31645,14110
10186,31647,7600
10187,31648,2773
10188,31649,1702
10189,31650,8620
10190,31698,4407
10191,31699,1099
10192,31701,45034
10193,31705,74412
10194,31707,52486
10195,31709,40168
10196,31711,1508
10197,31712,2605
10198,31714,7852
10199,31716,4695
10200,31719,12052
10201,31720,1035
10202,31721,33191
10203,31722,1102
10204,31730,17037
10205,31733,2496
10206,31735,1177
10207,31738,4652
10208,31743,391
10209,31744,7387
10210,31747,469
10211,31749,3203
10212,31750,20928
10213,31756,2029
10214,31757,28107
10215,31763,38664
10216,31764,3623
10217,31765,5487
10218,31768,63049
10219,31771,9341
10220,31772,1038
10221,31773,2304
10222,31774,17680
10223,31775,7494
10224,31778,2936
10225,31779,26109
10226,31780,2482
10227,31781,2822
10228,31783,2332
10229,31784,1219
10230,31787,3828
10231,31788,29039
10232,31789,751
10233,31790,3207
10234,31791,9218
10235,31792,50845
10236,31793,14932
10237,31794,16247
10238,31795,4379
10239,31796,1154
10240,31798,2549
10241,31801,6630
10242,31803,12710
10243,31804,9911
10244,31805,6332
10245,31806,13100
10246,31807,4010
10247,31808,8284
10248,31810,484
10249,31811,5982
10250,31812,1197
10251,31814,683
10252,31815,5809
10253,31816,4807
10254,31820,9848
10255,31821,403
10256,31822,11325
10257,31823,866
10258,31824,2973
10259,31825,1705
10260,31826,3412
10261,31827,1029
10262,31829,1445
10263,31830,4306
10264,31831,8480
10265,31832,353
10266,31833,15130
10267,31836,1742
10268,31901,5680
10269,31903,43344
10270,31904,66875
10271,31905,24691
10272,31906,51564
10273,31907,93023
10274,31909,58656
10275,32003,33443
10276,32008,8744
10277,32009,5168
10278,32011,30065
10279,32024,50287
10280,32025,46613
10281,32026,5230
10282,32033,9104
10283,32034,54037
10284,32038,14959
10285,32040,19710
10286,32043,63873
10287,32044,5349
10288,32046,18685
10289,32052,25457
10290,32053,4478
10291,32054,15974
10292,32055,18399
10293,32058,11533
10294,32059,5408
10295,32060,45275
10296,32061,322
10297,32062,6720
10298,32063,13017
10299,32064,11697
10300,32065,90722
10301,32066,19604
10302,32068,116806
10303,32071,4372
10304,32072,717
10305,32073,66029
10306,32079,1257
10307,32080,23826
10308,32081,4974
10309,32082,46727
10310,32083,8567
10311,32084,33935
10312,32086,41489
10313,32087,14786
10314,32091,26370
10315,32092,48034
10316,32094,5780
10317,32095,16480
10318,32096,5750
10319,32097,24105
10320,32102,4347
10321,32110,12079
10322,32112,21673
10323,32113,14329
10324,32114,69522
10325,32117,27356
10326,32118,34419
10327,32119,43614
10328,32124,14061
10329,32127,35920
10330,32128,34584
10331,32129,22830
10332,32130,12263
10333,32131,5713
10334,32132,11865
10335,32133,227
10336,32134,10327
10337,32136,17962
10338,32137,77719
10339,32139,2930
10340,32140,3680
10341,32141,29334
10342,32145,6804
10343,32147,682
10344,32148,31039
10345,32157,668
10346,32159,48156
10347,32162,61303
10348,32164,66634
10349,32168,25342
10350,32169,11286
10351,32174,77233
10352,32176,25058
10353,32177,59516
10354,32179,16006
10355,32180,6354
10356,32181,2578
10357,32187,3537
10358,32189,14981
10359,32190,966
10360,32193,986
10361,32195,3675
10362,32202,19693
10363,32204,8363
10364,32205,62468
10365,32206,37964
10366,32207,70652
10367,32208,66262
10368,32209,73584
10369,32210,122834
10370,32211,81512
10371,32212,1911
10372,32216,41527
10373,32217,38770
10374,32218,64385
10375,32219,25037
10376,32220,22230
10377,32221,29514
10378,32222,14150
10379,32223,63892
10380,32224,87924
10381,32225,117753
10382,32226,23374
10383,32227,3275
10384,32228,825
10385,32233,51070
10386,32234,14720
10387,32244,156233
10388,32246,123263
10389,32250,28857
10390,32254,34574
10391,32256,43237
10392,32257,78607
10393,32258,47434
10394,32259,17446
10395,32266,15393
10396,32277,78553
10397,32301,37922
10398,32303,77363
10399,32304,131139
10400,32305,41484
10401,32308,49060
10402,32309,61313
10403,32310,19977
10404,32311,45369
10405,32312,66998
10406,32317,37250
10407,32320,4139
10408,32321,13206
10409,32322,3689
10410,32323,117
10411,32324,14010
10412,32327,30756
10413,32328,2423
10414,32330,1731
10415,32331,11167
10416,32332,2715
10417,32333,30299
10418,32334,3337
10419,32336,1661
10420,32340,25763
10421,32343,5074
10422,32344,34432
10423,32346,2772
10424,32347,18691
10425,32348,32354
10426,32350,2169
10427,32351,47822
10428,32352,17787
10429,32355,668
10430,32356,205
10431,32358,1443
10432,32359,3533
10433,32361,410
10434,32399,5
10435,32401,61213
10436,32403,4942
10437,32404,42545
10438,32405,33854
10439,32407,10895
10440,32408,40651
10441,32409,18687
10442,32410,1167
10443,32413,33789
10444,32420,2448
10445,32421,11104
10446,32423,1450
10447,32424,9136
10448,32425,36709
10449,32426,2479
10450,32427,1658
10451,32428,47295
10452,32430,3066
10453,32431,3531
10454,32432,144
10455,32433,27157
10456,32435,17345
10457,32437,1742
10458,32438,10428
10459,32439,5596
10460,32440,17596
10461,32442,6557
10462,32443,1737
10463,32444,41017
10464,32445,2764
10465,32446,29663
10466,32447,143
10467,32448,22440
10468,32449,1225
10469,32455,12571
10470,32456,4084
10471,32459,12670
10472,32460,13948
10473,32461,20
10474,32462,5660
10475,32463,125
10476,32464,9835
10477,32465,8976
10478,32466,9287
10479,32501,9199
10480,32502,7186
10481,32503,80514
10482,32504,45987
10483,32505,45256
10484,32506,75588
10485,32507,77657
10486,32508,14896
10487,32509,1741
10488,32511,3250
10489,32514,84243
10490,32526,23653
10491,32530,72
10492,32531,8689
10493,32533,30943
10494,32534,24308
10495,32535,10797
10496,32536,20770
10497,32539,66757
10498,32541,42205
10499,32542,9210
10500,32544,4786
10501,32547,89355
10502,32548,49736
10503,32550,15734
10504,32561,17155
10505,32563,56914
10506,32564,4528
10507,32565,15382
10508,32566,57003
10509,32567,2282
10510,32568,6662
10511,32569,13285
10512,32570,76119
10513,32571,35737
10514,32577,5076
10515,32578,80409
10516,32579,21324
10517,32580,9757
10518,32583,43258
10519,32601,41521
10520,32603,11736
10521,32605,49996
10522,32606,57299
10523,32607,65332
10524,32608,94826
10525,32609,48776
10526,32612,6923
10527,32615,29712
10528,32616,1886
10529,32617,10608
10530,32618,20326
10531,32619,5518
10532,32621,12136
10533,32622,3509
10534,32625,2159
10535,32626,21778
10536,32628,10405
10537,32631,201
10538,32639,683
10539,32640,24264
10540,32641,17388
10541,32643,18215
10542,32648,1137
10543,32653,29618
10544,32656,23395
10545,32658,363
10546,32664,1109
10547,32666,12865
10548,32667,8621
10549,32668,13748
10550,32669,19225
10551,32680,17510
10552,32681,152
10553,32683,423
10554,32686,5821
10555,32692,496
10556,32693,25480
10557,32694,5754
10558,32696,25545
10559,32697,312
10560,32701,54521
10561,32702,2888
10562,32703,99279
10563,32707,60021
10564,32708,93675
10565,32709,2958
10566,32712,88657
10567,32713,52110
10568,32714,41065
10569,32720,47721
10570,32724,80295
10571,32725,114892
10572,32726,43851
10573,32730,8678
10574,32732,11669
10575,32735,10468
10576,32736,16836
10577,32738,113449
10578,32744,7182
10579,32746,65529
10580,32750,36073
10581,32751,30524
10582,32754,24489
10583,32757,62269
10584,32759,7661
10585,32763,44923
10586,32764,7921
10587,32765,68069
10588,32766,25952
10589,32767,2899
10590,32771,107662
10591,32773,49335
10592,32776,18069
10593,32778,49887
10594,32779,72675
10595,32780,73952
10596,32784,13523
10597,32789,27606
10598,32792,107655
10599,32796,52651
10600,32798,1509
10601,32801,32149
10602,32803,52716
10603,32804,18786
10604,32805,46669
10605,32806,52929
10606,32807,51887
10607,32808,56788
10608,32809,73000
10609,32810,42209
10610,32811,95481
10611,32812,83299
10612,32814,16507
10613,32817,42416
10614,32818,118976
10615,32819,26736
10616,32820,12530
10617,32821,55061
10618,32822,59404
10619,32824,99594
10620,32825,117099
10621,32826,79951
10622,32827,10805
10623,32828,92702
10624,32829,46569
10625,32830,44
10626,32831,7018
10627,32832,23535
10628,32833,21720
10629,32835,89068
10630,32836,19463
10631,32837,137568
10632,32839,133814
10633,32901,50608
10634,32903,13630
10635,32904,33536
10636,32905,48647
10637,32907,71030
10638,32908,24474
10639,32909,30209
10640,32920,27467
10641,32922,40467
10642,32925,1200
10643,32926,26658
10644,32927,49818
10645,32931,28620
10646,32934,27841
10647,32935,63279
10648,32937,55987
10649,32940,21301
10650,32948,18687
10651,32949,4863
10652,32950,6492
10653,32951,10997
10654,32952,21443
10655,32953,50332
10656,32955,97254
10657,32958,56868
10658,32960,33834
10659,32962,59163
10660,32963,18346
10661,32966,31219
10662,32967,33599
10663,32968,18601
10664,32970,641
10665,32976,9381
10666,33001,368
10667,33004,33877
10668,33009,66114
10669,33010,48133
10670,33012,118652
10671,33013,73560
10672,33014,104034
10673,33015,132777
10674,33016,119930
10675,33018,76742
10676,33019,18065
10677,33020,47265
10678,33021,101027
10679,33023,163776
10680,33024,170937
10681,33025,150037
10682,33026,76057
10683,33027,68678
10684,33028,42894
10685,33029,116413
10686,33030,88577
10687,33031,9746
10688,33032,57166
10689,33033,108077
10690,33034,42282
10691,33035,30184
10692,33036,8190
10693,33037,30555
10694,33039,336
10695,33040,35484
10696,33042,3228
10697,33043,8327
10698,33050,14509
10699,33051,1293
10700,33054,49510
10701,33055,67559
10702,33056,93168
10703,33060,70927
10704,33062,66673
10705,33063,57235
10706,33064,132697
10707,33065,108817
10708,33066,35014
10709,33067,30906
10710,33068,129818
10711,33069,68359
10712,33070,14194
10713,33071,60184
10714,33073,45257
10715,33076,35182
10716,33101,0
10717,33109,485
10718,33122,3
10719,33125,108794
10720,33126,102286
10721,33127,30530
10722,33128,19068
10723,33129,36320
10724,33130,32411
10725,33131,30098
10726,33132,23464
10727,33133,56553
10728,33134,47860
10729,33135,24540
10730,33136,7726
10731,33137,43133
10732,33138,16898
10733,33139,46306
10734,33140,13816
10735,33141,58761
10736,33142,94090
10737,33143,51176
10738,33144,75213
10739,33145,18391
10740,33146,18604
10741,33147,105157
10742,33149,27323
10743,33150,57493
10744,33154,28988
10745,33155,49305
10746,33156,67554
10747,33157,179081
10748,33158,14927
10749,33160,108551
10750,33161,121285
10751,33162,112213
10752,33165,94087
10753,33166,27606
10754,33167,49172
10755,33168,57460
10756,33169,47119
10757,33170,25266
10758,33172,84045
10759,33173,21089
10760,33174,88327
10761,33175,143159
10762,33176,80590
10763,33177,69209
10764,33178,107663
10765,33179,90074
10766,33180,65455
10767,33181,39051
10768,33182,28803
10769,33183,38529
10770,33184,55535
10771,33185,54587
10772,33186,177752
10773,33187,27131
10774,33189,66017
10775,33190,30414
10776,33193,120101
10777,33194,21228
10778,33196,66361
10779,33301,33006
10780,33304,40060
10781,33305,18745
10782,33306,7859
10783,33308,62961
10784,33309,92156
10785,33311,124203
10786,33312,130166
10787,33313,73214
10788,33314,35094
10789,33315,32532
10790,33316,21543
10791,33317,74228
10792,33319,49785
10793,33321,91572
10794,33322,41655
10795,33323,33458
10796,33324,113775
10797,33325,31915
10798,33326,69479
10799,33327,23215
10800,33328,45986
10801,33330,29212
10802,33331,50136
10803,33332,19483
10804,33334,47506
10805,33351,51503
10806,33401,40217
10807,33403,19941
10808,33404,74215
10809,33405,23907
10810,33406,44966
10811,33407,49374
10812,33408,42294
10813,33409,62870
10814,33410,39949
10815,33411,137501
10816,33412,29825
10817,33413,32620
10818,33414,142365
10819,33415,53875
10820,33417,62444
10821,33418,95877
10822,33426,44101
10823,33428,47272
10824,33430,33853
10825,33431,29504
10826,33432,42137
10827,33433,96091
10828,33434,19986
10829,33435,84482
10830,33436,87868
10831,33437,77828
10832,33438,750
10833,33440,43821
10834,33441,55349
10835,33442,20428
10836,33444,55233
10837,33445,75611
10838,33446,48004
10839,33449,17438
10840,33455,51725
10841,33458,129608
10842,33460,62733
10843,33461,63041
10844,33462,36271
10845,33463,93146
10846,33467,130616
10847,33469,29821
10848,33470,58417
10849,33471,17534
10850,33472,50136
10851,33473,13233
10852,33476,4155
10853,33477,27261
10854,33478,13556
10855,33480,20860
10856,33483,26699
10857,33484,47779
10858,33486,58012
10859,33487,45245
10860,33493,8540
10861,33496,34474
10862,33498,31663
10863,33503,275
10864,33510,57301
10865,33511,125936
10866,33513,12829
10867,33514,2832
10868,33521,1331
10869,33523,40158
10870,33525,51240
10871,33527,36550
10872,33534,27245
10873,33538,9950
10874,33540,18398
10875,33541,25606
10876,33542,44101
10877,33543,56009
10878,33544,12748
10879,33545,24468
10880,33547,34454
10881,33548,9367
10882,33549,43402
10883,33556,48444
10884,33558,56141
10885,33559,18913
10886,33563,68988
10887,33565,49083
10888,33566,13732
10889,33567,30214
10890,33569,47466
10891,33570,44330
10892,33572,36435
10893,33573,43055
10894,33576,8343
10895,33578,79491
10896,33579,41278
10897,33584,64984
10898,33585,1677
10899,33592,22062
10900,33594,40851
10901,33596,21521
10902,33597,21007
10903,33598,15059
10904,33602,13837
10905,33603,29396
10906,33604,42898
10907,33605,28768
10908,33606,9810
10909,33607,38596
10910,33609,35329
10911,33610,63885
10912,33611,78470
10913,33612,73887
10914,33613,20843
10915,33614,77438
10916,33615,116894
10917,33616,9101
10918,33617,50508
10919,33618,50534
10920,33619,43716
